Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6489d6f0194f95018718b31e,62824952b4a403dcc57a6020,AWAITING REVIEW,2023-06-14T15:04:20.843000Z,2023-06-14T15:10:03.282000Z,,2023-06-14T15:10:04.825414Z,343,5A34BA6B,1912,30,Female,White,United States,United States,United States,English,No,Full-Time
6489d6f36873a00bb61d63ff,571144323d47e800096358d9,AWAITING REVIEW,2023-06-14T15:04:52.217000Z,2023-06-14T15:08:52.769000Z,,2023-06-14T15:08:53.180467Z,241,5A34BA6B,880,35,Male,White,United States,United States,United States,English,No,Full-Time
6489d6f39e5294452441dd05,5ab3fc4b5f01000001cb07e2,AWAITING REVIEW,2023-06-14T15:04:22.432000Z,2023-06-14T15:09:29.889000Z,,2023-06-14T15:09:34.253189Z,308,5A34BA6B,5673,42,Male,White,United States,United States,United States,English,No,Full-Time
6489d6f6e643011df55255f5,55b2d3f2fdf99b525bc839aa,AWAITING REVIEW,2023-06-14T15:04:30.054000Z,2023-06-14T15:11:44.762000Z,,2023-06-14T15:11:45.246380Z,435,5A34BA6B,2396,36,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6489d6f8d5cb0d2e9bc292a8,6005fd9c8bbd67931607e518,AWAITING REVIEW,2023-06-14T15:04:36.574000Z,2023-06-14T15:13:45.405000Z,,2023-06-14T15:14:23.003021Z,549,5A34BA6B,945,33,Female,Asian,China,United States,United States,English,No,Full-Time
6489d6f9ed6ba2e1edc65ab7,5d42486206811e001ada5b4b,AWAITING REVIEW,2023-06-14T15:04:58.827000Z,2023-06-14T15:12:30.971000Z,,2023-06-14T15:12:34.819352Z,453,5A34BA6B,6345,47,Male,White,United States,United States,United States,English,No,Full-Time
6489d6fa6368d89d06e0d8ac,5b6e9435885b0b0001bb034b,AWAITING REVIEW,2023-06-14T15:04:31.763000Z,2023-06-14T15:06:45.123000Z,,2023-06-14T15:06:45.581643Z,134,5A34BA6B,2601,26,Male,Asian,United States,United States,United States,English,No,Full-Time
6489d6fd5d0effc4db700ff9,6318be45a49442eee3a88cb3,AWAITING REVIEW,2023-06-14T15:04:33.160000Z,2023-06-14T15:11:18.591000Z,,2023-06-14T15:11:19.334519Z,406,5A34BA6B,1208,68,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6489d6fe18af286e806654f8,56210effed6e5a000ac7f3a5,AWAITING REVIEW,2023-06-14T15:04:32.442000Z,2023-06-14T15:14:57.634000Z,,2023-06-14T15:14:59.410719Z,626,5A34BA6B,3315,40,Male,White,United States,United States,United States,English,No,Full-Time
6489d6fe6f35384dd8711b21,5ed3055d98e33f182062933b,AWAITING REVIEW,2023-06-14T15:04:34.322000Z,2023-06-14T15:07:10.049000Z,,2023-06-14T15:07:10.540753Z,156,5A34BA6B,801,57,Female,White,United States,United States,United States,English,No,Full-Time
6489d6ff50bf7e0df6342f44,5658000ca9872d0011e1ba26,AWAITING REVIEW,2023-06-14T15:04:31.494000Z,2023-06-14T15:09:18.639000Z,,2023-06-14T15:09:19.080112Z,288,5A34BA6B,5006,33,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6489d7005a0cf6c411c292ab,5cfe0c0b09897800014ff31b,AWAITING REVIEW,2023-06-14T15:04:39.901000Z,2023-06-14T15:23:16.133000Z,,2023-06-14T15:23:17.245340Z,1117,5A34BA6B,2133,24,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6489d701672e7cedc9620071,5cbe04b4f429ff00159de30e,AWAITING REVIEW,2023-06-14T15:05:15.715000Z,2023-06-14T15:10:23.404000Z,,2023-06-14T15:10:23.854102Z,308,5A34BA6B,5366,37,Female,Black,Zimbabwe,United States,United States,English,No,Full-Time
6489d70200ca6983042bd720,5c1942e200849900010afdcd,AWAITING REVIEW,2023-06-14T15:04:50.488000Z,2023-06-14T15:08:06.182000Z,,2023-06-14T15:08:06.946028Z,196,5A34BA6B,3802,24,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6489d702581eeef7585b02bb,5c8676deddda2d00012ad386,AWAITING REVIEW,2023-06-14T15:04:34.439000Z,2023-06-14T15:09:53.565000Z,,2023-06-14T15:09:54.052961Z,320,5A34BA6B,2988,30,Male,White,United Kingdom,United States,United States,English,Yes,Full-Time
6489d7030c62e8abbd667b05,59b17318844a8e0001525b42,AWAITING REVIEW,2023-06-14T15:04:39.083000Z,2023-06-14T15:16:23.192000Z,,2023-06-14T15:16:23.734160Z,705,5A34BA6B,725,DATA_EXPIRED,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6489d703169e768ef9397edf,5e6685e1ffed4c405a4db5d0,AWAITING REVIEW,2023-06-14T15:04:35.600000Z,2023-06-14T15:14:46.870000Z,,2023-06-14T15:14:57.671711Z,612,5A34BA6B,4861,28,Male,White,United States,United States,United States,Spanish,No,Full-Time
6489d70519f407372b88dde5,614dd304ed948bbfe8c22215,AWAITING REVIEW,2023-06-14T15:04:39.819000Z,2023-06-14T15:07:52.356000Z,,2023-06-14T15:07:52.797199Z,193,5A34BA6B,3281,34,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6489d706831bb5a290715c56,641361ae9b3296f4b5ff78ed,AWAITING REVIEW,2023-06-14T15:04:43.142000Z,2023-06-14T15:09:07.889000Z,,2023-06-14T15:09:08.456683Z,265,5A34BA6B,308,35,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6489d708b0edf9d6d0c4f47a,6428f7ac297e312f7262d93b,AWAITING REVIEW,2023-06-14T15:04:44.712000Z,2023-06-14T15:11:47.832000Z,,2023-06-14T15:11:56.985062Z,424,5A34BA6B,285,59,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6489d708ed79cd24edf58fc4,5f08891e392f740a659bbc7d,AWAITING REVIEW,2023-06-14T15:04:44.536000Z,2023-06-14T15:14:15.982000Z,,2023-06-14T15:14:37.776249Z,572,5A34BA6B,3121,39,Male,White,United States,United States,United States,English,No,Full-Time
6489d7091e215a2d06af99a2,5de5538f8fde1c4dbc951498,AWAITING REVIEW,2023-06-14T15:04:45.609000Z,2023-06-14T15:08:30.579000Z,,2023-06-14T15:08:32.452185Z,225,5A34BA6B,4496,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6489d709b743977bd0e7bdf0,5e5c9623d3e2d3475fea5cff,AWAITING REVIEW,2023-06-14T15:04:46.711000Z,2023-06-14T15:13:39.224000Z,,2023-06-14T15:14:23.221430Z,533,5A34BA6B,5321,49,Male,White,United States,United States,United States,English,No,Full-Time
6489d709f837e7e022c537f4,55b9a9b0fdf99b6906d2aba4,AWAITING REVIEW,2023-06-14T15:04:44.679000Z,2023-06-14T15:11:05.363000Z,,2023-06-14T15:11:05.769316Z,381,5A34BA6B,6380,67,Male,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6489d70a25807d2c027677bf,5c5485607614690001164951,AWAITING REVIEW,2023-06-14T15:04:47.381000Z,2023-06-14T15:11:10.377000Z,,2023-06-14T15:11:10.854483Z,383,5A34BA6B,2037,45,Female,White,United States,United States,United States,English,No,Part-Time
6489d70ab0c2b04941711b2f,56b8de29e1d0a200051517f8,AWAITING REVIEW,2023-06-14T15:06:51.058000Z,2023-06-14T15:12:35.648000Z,,2023-06-14T15:12:46.584877Z,345,5A34BA6B,787,41,Female,Asian,Korea,United States,United States,English,No,Part-Time
6489d70b6bc4a3dbad3d0053,6119d9f5a882080ef1c9e9e6,AWAITING REVIEW,2023-06-14T15:04:45.993000Z,2023-06-14T15:12:26.912000Z,,2023-06-14T15:12:27.473972Z,461,5A34BA6B,2599,23,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6489d70d5cbdf0fe2d886308,59f226a9d6380600018b2923,AWAITING REVIEW,2023-06-14T15:08:08.852000Z,2023-06-14T15:14:08.154000Z,,2023-06-14T15:14:34.416125Z,360,5A34BA6B,5619,59,Female,White,United States,United States,United States,English,No,Full-Time
6489d70e27c72c8e5bf72b1a,63d193c45e01ccb694993e7f,AWAITING REVIEW,2023-06-14T15:04:49.388000Z,2023-06-14T15:22:59.582000Z,,2023-06-14T15:23:00.059967Z,1091,5A34BA6B,1133,41,Male,White,United States,United States,United States,English,No,Full-Time
6489d70e8aa06a9d138cfdd5,64789de1dfefcdfa1cc12542,AWAITING REVIEW,2023-06-14T15:04:51.388000Z,2023-06-14T15:12:02.282000Z,,2023-06-14T15:12:02.713482Z,431,5A34BA6B,86,41,Male,White,United States,United States,United States,English,No,Full-Time
6489d70eef9c40aa0eeed51a,5e64ef1a247a9d2561f47509,AWAITING REVIEW,2023-06-14T15:04:49.659000Z,2023-06-14T15:09:52.497000Z,,2023-06-14T15:09:52.894595Z,303,5A34BA6B,831,21,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6489d70ffe0aa0ad7f38af82,5a89cc2c000dab00018cbd38,AWAITING REVIEW,2023-06-14T15:04:47.596000Z,2023-06-14T15:09:02.333000Z,,2023-06-14T15:09:02.816305Z,255,5A34BA6B,3404,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6489d710514d23ebbd6dbe13,6400d8ca785ee04d9b02ae9c,AWAITING REVIEW,2023-06-14T15:04:52.880000Z,2023-06-14T15:12:28.362000Z,,2023-06-14T15:12:34.731548Z,456,5A34BA6B,197,32,Female,Mixed,United States,United States,United States,English,No,Full-Time
6489d710abbb03981adf70e8,622a0d9a4f5132ad78e5f1b6,AWAITING REVIEW,2023-06-14T15:04:57.675000Z,2023-06-14T15:09:22.460000Z,,2023-06-14T15:09:24.771096Z,265,5A34BA6B,2006,75,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6489d710e45609764928916c,607db957e9d570c7c2657b8d,AWAITING REVIEW,2023-06-14T15:04:51.727000Z,2023-06-14T15:08:37.616000Z,,2023-06-14T15:08:38.102857Z,226,5A34BA6B,4723,54,Female,White,United States,United States,United States,English,No,Full-Time
6489d7114d03e2d8907b9802,5afa19a4f856320001cf920f,AWAITING REVIEW,2023-06-14T15:04:53.583000Z,2023-06-14T15:08:32.030000Z,,2023-06-14T15:08:33.742137Z,219,5A34BA6B,1724,39,Male,White,United States,United States,United States,English,No,Full-Time
6489d712a4f3d547daa31edc,62c08fa6cab36e3a08790b49,AWAITING REVIEW,2023-06-14T15:04:55.428000Z,2023-06-14T15:11:57.229000Z,,2023-06-14T15:11:57.737139Z,422,5A34BA6B,1870,67,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6489d7139edc97bc1f6d9e38,5d1a13a0ae692800192fa1c2,AWAITING REVIEW,2023-06-14T15:04:55.700000Z,2023-06-14T15:12:17.924000Z,,2023-06-14T15:12:18.542393Z,443,5A34BA6B,3860,66,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6489d713d0eb342811525615,6454023a00d29eb604027c8f,AWAITING REVIEW,2023-06-14T15:04:59.324000Z,2023-06-14T15:11:59.935000Z,,2023-06-14T15:12:02.058181Z,421,5A34BA6B,266,59,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
6489d713e2d0a22a3a3bb867,5b82247316aa4400016aa924,AWAITING REVIEW,2023-06-14T15:04:56.052000Z,2023-06-14T15:09:50.017000Z,,2023-06-14T15:09:50.505400Z,294,5A34BA6B,1768,41,Female,White,United States,United States,United States,English,No,Full-Time
6489d713e45609764928916e,5a3bdd2c8d005a0001829f3e,AWAITING REVIEW,2023-06-14T15:04:51.241000Z,2023-06-14T15:13:41.304000Z,,2023-06-14T15:14:25.775810Z,531,5A34BA6B,5135,32,Male,Other,United States,United States,United States,English,No,Full-Time
6489d714a2c94840ea44b3e5,614f6bad672ef7cf5ecfd965,AWAITING REVIEW,2023-06-14T15:04:52.498000Z,2023-06-14T15:10:33.132000Z,,2023-06-14T15:10:33.550507Z,341,5A34BA6B,4220,65,Male,White,United States,United States,United States,English,No,Full-Time
6489d714ad2eafa2901d6407,5d6e502d05e693001ea14a37,AWAITING REVIEW,2023-06-14T15:04:57.694000Z,2023-06-14T15:08:16.105000Z,,2023-06-14T15:08:16.645220Z,199,5A34BA6B,1304,59,Male,White,Czech Republic,United States,United States,English,No,DATA_EXPIRED
6489d714cc18e3ea548ab6ba,580cab86b869700001d71628,AWAITING REVIEW,2023-06-14T15:04:55.473000Z,2023-06-14T15:11:10.507000Z,,2023-06-14T15:11:10.961889Z,376,5A34BA6B,4453,60,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6489d714cd45b36112cb005d,5f985a6faf071810974a32f8,AWAITING REVIEW,2023-06-14T15:04:58.357000Z,2023-06-14T15:10:03.420000Z,,2023-06-14T15:10:04.050947Z,306,5A34BA6B,4863,35,Male,White,United States,United States,United States,English,No,Full-Time
6489d714d58688ed41149f87,5c8db07eb1f89a0016777fe0,AWAITING REVIEW,2023-06-14T15:04:55.819000Z,2023-06-14T15:08:55.025000Z,,2023-06-14T15:08:56.177270Z,240,5A34BA6B,2062,35,Female,White,United States,United States,United States,English,No,Full-Time
6489d71525807d2c027677c7,58d069219dbe3f0001258793,AWAITING REVIEW,2023-06-14T15:05:27.823000Z,2023-06-14T15:10:17.196000Z,,2023-06-14T15:10:19.366307Z,290,5A34BA6B,6241,44,Male,White,United States,United States,United States,English,No,Full-Time
6489d715fb2762c713d76c56,64527892acde0fbd392a41d6,AWAITING REVIEW,2023-06-14T15:05:00.797000Z,2023-06-14T15:13:16.467000Z,,2023-06-14T15:14:14.898956Z,496,5A34BA6B,400,65,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6489d7176c6c280e99355794,641640ace28d2bb30c45c595,AWAITING REVIEW,2023-06-14T15:04:57.742000Z,2023-06-14T15:12:51.923000Z,,2023-06-14T15:13:39.631869Z,475,5A34BA6B,780,37,Male,Asian,United States,United States,United States,English,No,Full-Time
6489d7176f35384dd8711b2a,6480bdf6d433e2e158870605,AWAITING REVIEW,2023-06-14T15:05:00.779000Z,2023-06-14T15:10:04.391000Z,,2023-06-14T15:10:04.853978Z,304,5A34BA6B,65,59,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6489d717a51eef5b702bd71e,5db4f0b63e33f2000dd54016,AWAITING REVIEW,2023-06-14T15:05:22.114000Z,2023-06-14T15:13:47.670000Z,,2023-06-14T15:14:25.550044Z,506,5A34BA6B,4833,35,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6489d717dcbd590f940afdda,63614899ad49a91f1ef09067,AWAITING REVIEW,2023-06-14T15:05:00.495000Z,2023-06-14T15:07:36.574000Z,,2023-06-14T15:07:37.113091Z,157,5A34BA6B,1422,51,Male,White,United States,United States,United States,English,No,Full-Time
6489d718bdd8d66ec3574849,56f9364e895094000c8f4967,AWAITING REVIEW,2023-06-14T15:05:02.510000Z,2023-06-14T15:08:06.650000Z,,2023-06-14T15:08:07.241380Z,185,5A34BA6B,6827,39,Male,White,United States,United States,United States,English,No,Full-Time
6489d718ed79cd24edf58fc8,559ffa9bfdf99b0ad674856a,AWAITING REVIEW,2023-06-14T15:05:07.790000Z,2023-06-14T15:14:15.019000Z,,2023-06-14T15:14:39.102422Z,548,5A34BA6B,637,37,Male,Asian,United States,United States,United States,English,No,Full-Time
6489d719601184f49ce637d5,60fd56db5fe37ebeca00bc83,AWAITING REVIEW,2023-06-14T15:05:35.950000Z,2023-06-14T15:13:32.122000Z,,2023-06-14T15:14:19.196271Z,477,5A34BA6B,3771,DATA_EXPIRED,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6489d7196524774b10ae7243,6325b8a7fcafb1208f542e93,AWAITING REVIEW,2023-06-14T15:06:14.859000Z,2023-06-14T15:09:25.919000Z,,2023-06-14T15:09:26.396328Z,192,5A34BA6B,1582,35,Male,White,United States,United States,United States,English,Yes,Full-Time
6489d719df9da5458e3557c5,628f827eeb876ed2617881e7,AWAITING REVIEW,2023-06-14T15:05:02.908000Z,2023-06-14T15:12:43.748000Z,,2023-06-14T15:13:15.217389Z,461,5A34BA6B,1591,32,Male,White,United States,United States,United States,English,No,Full-Time
6489d71a1f2ac0b7da3bb86a,5c4fa169ee5ae100010a2057,AWAITING REVIEW,2023-06-14T15:05:06.388000Z,2023-06-14T15:13:46.008000Z,,2023-06-14T15:14:23.126483Z,520,5A34BA6B,5197,42,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6489d71a27c72c8e5bf72b1e,5d6b596f76cca6000166d81d,AWAITING REVIEW,2023-06-14T15:05:02.655000Z,2023-06-14T15:10:32.632000Z,,2023-06-14T15:10:33.186638Z,330,5A34BA6B,1476,32,Male,White,United States,United States,United States,English,No,Full-Time
6489d71b3ff0e1ec5510a6d1,62ddaf6866360121676c29c3,AWAITING REVIEW,2023-06-14T15:05:04.173000Z,2023-06-14T15:13:24.045000Z,,2023-06-14T15:14:14.848652Z,500,5A34BA6B,1096,42,Male,White,Italy,United States,United States,English,No,Full-Time
6489d71b6524774b10ae7244,5d7ff85ffec5620017b07c40,AWAITING REVIEW,2023-06-14T15:04:59.050000Z,2023-06-14T15:10:52.782000Z,,2023-06-14T15:10:53.288224Z,354,5A34BA6B,4377,45,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6489d71bc46f97bc13c53802,5da96d9d8a78c7001c59e79d,AWAITING REVIEW,2023-06-14T15:05:02.225000Z,2023-06-14T15:08:15.301000Z,,2023-06-14T15:08:16.137326Z,194,5A34BA6B,290,33,Male,White,United States,United States,United States,English,No,Full-Time
6489d71c434625b653e3f58c,5ac16e870527ba0001c1f27e,AWAITING REVIEW,2023-06-14T15:05:00.806000Z,2023-06-14T15:19:57.811000Z,,2023-06-14T15:19:59.396724Z,898,5A34BA6B,2174,41,Male,Black,United States,United States,United States,English,No,Full-Time
6489d71c7ce1cae2508ab6bd,5fd80a7f7100cd12eb473a9f,AWAITING REVIEW,2023-06-14T15:05:24.795000Z,2023-06-14T15:14:04.929000Z,,2023-06-14T15:14:33.312561Z,521,5A34BA6B,3797,DATA_EXPIRED,Male,White,United States,United States,United States,DATA_EXPIRED,No,DATA_EXPIRED
6489d71d02a737c38c2a3fe2,612bb0cdecc9e45781bbf511,AWAITING REVIEW,2023-06-14T15:05:05.100000Z,2023-06-14T15:07:17.674000Z,,2023-06-14T15:07:19.070097Z,133,5A34BA6B,3843,52,Male,White,United States,United States,United States,English,No,Full-Time
6489d71dc46f97bc13c53803,610c33fa86d4d9bbc1345e36,AWAITING REVIEW,2023-06-14T15:05:04.390000Z,2023-06-14T15:09:59.448000Z,,2023-06-14T15:09:59.950414Z,296,5A34BA6B,2624,19,Female,White,United States,United States,United States,English,No,Part-Time
6489d71e6524774b10ae7245,63c13fcab1eda5bbe034a17c,AWAITING REVIEW,2023-06-14T15:05:19.756000Z,2023-06-14T15:16:47.182000Z,,2023-06-14T15:16:52.331535Z,688,5A34BA6B,958,49,Male,White,United States,United States,United States,English,Yes,Part-Time
6489d71f9e80bee2274644df,641357b26802e397b5627d5e,AWAITING REVIEW,2023-06-14T15:05:02.963000Z,2023-06-14T15:09:44.366000Z,,2023-06-14T15:09:44.933018Z,282,5A34BA6B,613,35,Male,White,United States,United States,United States,English,No,Full-Time
6489d71fc3269eec42717a4e,5f712c16875f0375275c57d5,AWAITING REVIEW,2023-06-14T15:05:08.686000Z,2023-06-14T15:09:28.036000Z,,2023-06-14T15:09:30.626372Z,260,5A34BA6B,2029,29,Male,White,United States,United States,United States,English,No,Full-Time
6489d72027c72c8e5bf72b1f,63b9d3abc3ddc61c8c08fd84,AWAITING REVIEW,2023-06-14T15:05:04.206000Z,2023-06-14T15:14:21.406000Z,,2023-06-14T15:14:41.128135Z,558,5A34BA6B,1091,48,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6489d7204d03e2d8907b9807,5ecf24854c2e85345e65c367,AWAITING REVIEW,2023-06-14T15:05:07.435000Z,2023-06-14T15:08:24.572000Z,,2023-06-14T15:08:25.050826Z,198,5A34BA6B,415,32,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6489d72088b0a57822e0d899,5d338bb02381b7001761694e,AWAITING REVIEW,2023-06-14T15:05:04.600000Z,2023-06-14T15:09:35.719000Z,,2023-06-14T15:09:36.397862Z,272,5A34BA6B,5441,52,Male,White,United States,United States,United States,English,No,Full-Time
6489d721783734ca8dfc6fd7,60367f78082e3dedb8238ea3,AWAITING REVIEW,2023-06-14T15:05:10.167000Z,2023-06-14T15:20:40.314000Z,,2023-06-14T15:20:40.746984Z,931,5A34BA6B,4284,76,Female,White,United States,United States,United States,English,No,Full-Time
6489d7217be865f4d8bd362c,5ccb779b2c4e1f00159333ea,AWAITING REVIEW,2023-06-14T15:05:11.535000Z,2023-06-14T15:12:28.869000Z,,2023-06-14T15:12:34.589940Z,438,5A34BA6B,4549,DATA_EXPIRED,Male,White,United States,United States,United States,English,No,Other
6489d721dcbd590f940afddc,59528796a186be000114dc32,AWAITING REVIEW,2023-06-14T15:05:08.059000Z,2023-06-14T15:10:16.589000Z,,2023-06-14T15:10:17.173470Z,309,5A34BA6B,425,28,Male,White,United States,United States,United States,English,No,Full-Time
6489d722d05dd3e835a32d35,62d0880f5ba6d972d1bfc63c,AWAITING REVIEW,2023-06-14T15:05:06.100000Z,2023-06-14T15:12:46.189000Z,,2023-06-14T15:13:46.698876Z,461,5A34BA6B,2279,70,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6489d723062919f54b34bf25,6482c5058949aa16f72e52ff,AWAITING REVIEW,2023-06-14T15:10:38.150000Z,2023-06-14T15:34:48.609000Z,,2023-06-14T15:35:06.608187Z,1451,5A34BA6B,35,53,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6489d72325807d2c027677cc,5d6141608a11df001a477fbe,AWAITING REVIEW,2023-06-14T15:05:07.736000Z,2023-06-14T15:14:20.562000Z,,2023-06-14T15:14:40.088758Z,553,5A34BA6B,4088,45,Male,White,United States,United States,United States,English,No,Full-Time
