Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
63556014465bd8e2c03741d2,5fe76396a4feb05bf1629a6c,AWAITING REVIEW,2022-10-23T15:39:03.448000Z,2022-10-23T15:48:02.352000Z,,2022-10-23T15:48:02.789400Z,539,5A34BA6B,1650,27,Male,Other,United States,United States,United States,Spanish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6355602efe5a319246fcf462,62d41f427773d77f8bdb5b45,AWAITING REVIEW,2022-10-23T15:39:30.260000Z,2022-10-23T15:45:06.877000Z,,2022-10-23T15:45:07.321452Z,337,5A34BA6B,211,71,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6355602fb8a9382483f0b473,5dbd861fbd08a92c5570b2cd,AWAITING REVIEW,2022-10-23T15:39:35.362000Z,2022-10-23T15:49:31.268000Z,,2022-10-23T15:49:31.619619Z,596,5A34BA6B,3402,40,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63556036efe1783d3d9741a9,5a402cbd1950a80001e7b7f5,AWAITING REVIEW,2022-10-23T15:39:38.978000Z,2022-10-23T15:42:12.599000Z,,2022-10-23T15:42:13.026939Z,154,5A34BA6B,2983,40,Male,White,United States,United States,United States,English,Yes,Full-Time
6355603ded600ccfd3c9ac0a,598fba148380cc00012a3ce7,AWAITING REVIEW,2022-10-23T15:39:47.533000Z,2022-10-23T15:55:07.568000Z,,2022-10-23T15:55:07.944991Z,921,5A34BA6B,1767,36,Female,White,United States,United States,United States,English,No,Full-Time
6355604eca0a83595bc08316,5ce4526ccf8db30015ba7187,AWAITING REVIEW,2022-10-23T15:40:05.238000Z,2022-10-23T15:45:34.158000Z,,2022-10-23T15:45:34.587944Z,329,5A34BA6B,636,33,Male,Mixed,United States,United States,United States,English,No,Due to start a new job within the next month
63556058e9415dafa491225a,5bdbc42b19b9ba000157af4b,AWAITING REVIEW,2022-10-23T15:40:13.441000Z,2022-10-23T15:46:47.303000Z,,2022-10-23T15:46:47.709814Z,394,5A34BA6B,1577,39,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
63556093b7bc1ecd5e5a1052,5589a205fdf99b7ae47f60c2,AWAITING REVIEW,2022-10-23T15:41:09.674000Z,2022-10-23T15:47:28.705000Z,,2022-10-23T15:47:29.117334Z,380,5A34BA6B,1520,38,Female,White,United States,United States,United States,English,No,Part-Time
63556097eb2056db139741dd,593e4b746ee2c800016c079d,AWAITING REVIEW,2022-10-23T15:41:13.690000Z,2022-10-23T15:46:17.993000Z,,2022-10-23T15:46:18.389761Z,305,5A34BA6B,605,31,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
63556099180118fe1535571e,5a78e410ae9a0b0001a97274,AWAITING REVIEW,2022-10-23T15:41:17.647000Z,2022-10-23T15:49:21.417000Z,,2022-10-23T15:49:22.045945Z,484,5A34BA6B,2487,31,Female,White,United States,United States,United States,English,No,Full-Time
635560a0e3415e7988cd9458,599de37e17c03c000151b1f2,AWAITING REVIEW,2022-10-23T15:41:23.829000Z,2022-10-23T15:47:07.678000Z,,2022-10-23T15:47:08.103847Z,344,5A34BA6B,1165,28,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
635560b6ee43f159bc455088,5f2b2984d4179f53ee2cb499,AWAITING REVIEW,2022-10-23T15:41:46.973000Z,2022-10-23T15:52:37.289000Z,,2022-10-23T15:52:37.789211Z,651,5A34BA6B,587,38,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
635560bd0e00c15375c9bd7b,5bfc25a5f3cfe800013bd00e,AWAITING REVIEW,2022-10-23T15:41:51.937000Z,2022-10-23T15:44:34.014000Z,,2022-10-23T15:44:34.542459Z,163,5A34BA6B,193,36,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
635560d1f8308ec72d8490a1,62d45732f94a20bd3dd3534e,AWAITING REVIEW,2022-10-23T15:42:16.403000Z,2022-10-23T15:47:28.819000Z,,2022-10-23T15:47:30.619445Z,313,5A34BA6B,265,62,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
635560e2e078a1bce85a101a,611ab91a00baa062f55b86d8,AWAITING REVIEW,2022-10-23T15:42:32.270000Z,2022-10-23T15:45:31.710000Z,,2022-10-23T15:45:32.134290Z,180,5A34BA6B,666,22,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,Due to start a new job within the next month
63556101cce474599ec8f9a7,6069781e4adc91cb98023a4c,AWAITING REVIEW,2022-10-23T15:42:59.821000Z,2022-10-23T15:45:48.626000Z,,2022-10-23T15:45:49.014667Z,169,5A34BA6B,429,31,Female,White,United States,United States,United States,English,No,Part-Time
63556119e5bc9c11b263e4e8,5def2693ac00aa5c27166356,AWAITING REVIEW,2022-10-23T15:43:24.480000Z,2022-10-23T15:46:30.397000Z,,2022-10-23T15:46:30.774242Z,186,5A34BA6B,1183,30,Female,White,United States,United States,United States,English,No,Full-Time
6355611cc42e0caef7455080,5b2867d65b5c0900018adf1c,AWAITING REVIEW,2022-10-23T15:43:28.274000Z,2022-10-23T15:48:07.817000Z,,2022-10-23T15:48:08.323291Z,280,5A34BA6B,2177,38,Female,White,United States,United States,United States,English,No,Full-Time
6355611fc2822c7fec74e3c0,6150ea0af545fdfbb4b6e25f,AWAITING REVIEW,2022-10-23T15:43:33.403000Z,2022-10-23T15:57:38.768000Z,,2022-10-23T15:57:39.156414Z,846,5A34BA6B,979,65,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6355612638bc6045ccfa8b05,54afe839fdf99b6f2c1214ce,AWAITING REVIEW,2022-10-23T15:43:38.560000Z,2022-10-23T15:49:31.698000Z,,2022-10-23T15:49:32.106574Z,354,5A34BA6B,1453,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6355613a9608a5ccdec9bd6d,611dbfe946412da7f8c130f7,AWAITING REVIEW,2022-10-23T15:43:56.685000Z,2022-10-23T15:51:41.457000Z,,2022-10-23T15:51:41.855526Z,465,5A34BA6B,654,27,Female,White,United States,United States,United States,English,Yes,Part-Time
63556143944aaecf6c77b682,54837312fdf99b2490ad57b6,AWAITING REVIEW,2022-10-23T15:44:05.850000Z,2022-10-23T15:48:11.856000Z,,2022-10-23T15:48:12.268694Z,247,5A34BA6B,4088,40,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
63556152f9634e1adfcd9424,5fb3ee1e63363a000b7038cb,AWAITING REVIEW,2022-10-23T15:44:18.505000Z,2022-10-23T15:53:53.970000Z,,2022-10-23T15:53:54.535480Z,576,5A34BA6B,1443,64,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
635561994c83ede42aa86afa,5f888a84d0200d03067e17ed,AWAITING REVIEW,2022-10-23T15:47:16.320000Z,2022-10-23T15:55:52.038000Z,,2022-10-23T15:55:52.380449Z,516,5A34BA6B,1047,32,Male,Black,United States,United States,United States,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
6355619dc21a95004bc0831c,62a42874616cea6120350ad9,AWAITING REVIEW,2022-10-23T15:45:37.415000Z,2022-10-23T15:54:20.167000Z,,2022-10-23T15:54:20.540462Z,523,5A34BA6B,190,33,Male,White,United States,United States,United States,English,No,Full-Time
635561b2dacbca675df21246,5b9ee4918d042e0001403143,AWAITING REVIEW,2022-10-23T15:49:38.204000Z,2022-10-23T15:59:21.234000Z,,2022-10-23T15:59:21.663463Z,584,5A34BA6B,1701,28,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
635561c124b14b0d45a86ae6,60fda82c6d2d7be651a8e4b7,AWAITING REVIEW,2022-10-23T15:46:11.953000Z,2022-10-23T15:52:09.888000Z,,2022-10-23T15:52:10.283416Z,358,5A34BA6B,1427,19,Female,Mixed,United States,United States,United States,English,Yes,Other
635561cfb154b2f4e4c9aba6,56169e435c62cf000f822c76,AWAITING REVIEW,2022-10-23T15:46:28.914000Z,2022-10-23T15:51:48.119000Z,,2022-10-23T15:51:48.515256Z,320,5A34BA6B,1609,55,Female,White,United States,United States,United States,English,No,Full-Time
635561d25262fc387570f131,5d18cf6eb3e698001eea9960,AWAITING REVIEW,2022-10-23T15:46:44.060000Z,2022-10-23T16:01:08.305000Z,,2022-10-23T16:01:08.726591Z,865,5A34BA6B,1430,31,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
635561e2470222343606c04a,58578946c41fd90001434680,AWAITING REVIEW,2022-10-23T15:46:48.764000Z,2022-10-23T15:56:06.360000Z,,2022-10-23T15:56:06.718424Z,558,5A34BA6B,1750,67,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
635561eaf46f8b412106bffc,60ca793758a2501babb08221,AWAITING REVIEW,2022-10-23T15:46:53.550000Z,2022-10-23T15:59:28.830000Z,,2022-10-23T15:59:29.156750Z,756,5A34BA6B,1181,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
635561f375a776464c912225,59f71f797086f80001941493,AWAITING REVIEW,2022-10-23T15:47:07.818000Z,2022-10-23T15:53:33.917000Z,,2022-10-23T15:53:34.386232Z,387,5A34BA6B,2059,48,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
635561f4621286a99c63dfe5,5e952145d04298128b30bfcd,AWAITING REVIEW,2022-10-23T15:47:05.331000Z,2022-10-23T15:54:30.914000Z,,2022-10-23T15:54:31.263077Z,446,5A34BA6B,1167,27,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
63556200c5c25b0338678720,62b1e4dfa33a3d444584c8b3,AWAITING REVIEW,2022-10-23T15:47:15.761000Z,2022-10-23T15:51:47.909000Z,,2022-10-23T15:51:48.397534Z,273,5A34BA6B,662,34,Male,White,United States,United States,United States,English,No,Full-Time
63556204180118fe1535573c,55af28e1fdf99b7ffd4a728b,AWAITING REVIEW,2022-10-23T15:47:18.781000Z,2022-10-23T15:49:20.652000Z,,2022-10-23T15:49:21.168606Z,122,5A34BA6B,183,40,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
63556221e9e572d3bfbd9333,611e0d3c67d86e1ff9f58428,AWAITING REVIEW,2022-10-23T15:47:47.612000Z,2022-10-23T15:56:40.328000Z,,2022-10-23T15:56:40.735715Z,533,5A34BA6B,841,23,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6355622888fc9a567105f2a6,5b9811290f2cf000010f31fb,AWAITING REVIEW,2022-10-23T15:47:57.857000Z,2022-10-23T15:55:47.817000Z,,2022-10-23T15:55:48.163279Z,470,5A34BA6B,1547,44,Male,White,United States,United States,United States,English,No,Full-Time
635562350582bcf579760dc7,5f405adcda0ade19c87826bd,AWAITING REVIEW,2022-10-23T15:48:09.535000Z,2022-10-23T15:51:37.226000Z,,2022-10-23T15:51:37.564022Z,208,5A34BA6B,1880,32,Female,White,United States,United States,United States,English,No,Full-Time
63556245b165d0f6284aa2c2,5a943ceaf6dfdd0001ea452a,AWAITING REVIEW,2022-10-23T15:48:25.166000Z,2022-10-23T15:54:05.235000Z,,2022-10-23T15:54:05.817560Z,341,5A34BA6B,156,24,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
6355624691acebd70637418c,631d021a11ebe06162a7fad7,AWAITING REVIEW,2022-10-23T15:48:25.717000Z,2022-10-23T15:50:29.145000Z,,2022-10-23T15:50:29.602293Z,124,5A34BA6B,245,24,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
635562581019249d03c0836e,5e8e7167572c651246e08a7b,AWAITING REVIEW,2022-10-23T15:48:43.075000Z,2022-10-23T15:53:01.012000Z,,2022-10-23T15:53:01.441316Z,258,5A34BA6B,3030,42,Male,Asian,France,United States,United States,French,No,Full-Time
63556258e4f6bc1848e4f77a,62c8ce353a6e2dd3977a4fef,AWAITING REVIEW,2022-10-23T15:48:45.626000Z,2022-10-23T15:59:38.644000Z,,2022-10-23T15:59:39.384325Z,654,5A34BA6B,354,61,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6355625dfe5a319246fcf48c,5a9b1eb7873cda0001dcb3c4,AWAITING REVIEW,2022-10-23T15:48:48.038000Z,2022-10-23T16:02:56.326000Z,,2022-10-23T16:02:56.811924Z,849,5A34BA6B,1525,72,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6355626817ecf5418a74e389,5b564680ed90280001510d9a,AWAITING REVIEW,2022-10-23T15:48:56.864000Z,2022-10-23T15:59:10.291000Z,,2022-10-23T15:59:11.098756Z,614,5A34BA6B,2453,36,Male,White,United States,United States,United States,English,No,Part-Time
635562728884e51d97f212a4,62f6a708f2652115028a370e,AWAITING REVIEW,2022-10-23T15:49:12.770000Z,2022-10-23T16:01:33.528000Z,,2022-10-23T16:01:33.928790Z,741,5A34BA6B,228,26,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
63556281ff98547850c8f9c4,5c580c3dd3cc6b0001d9ffbf,AWAITING REVIEW,2022-10-23T15:49:25.498000Z,2022-10-23T16:03:43.775000Z,,2022-10-23T16:03:44.209335Z,859,5A34BA6B,280,43,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
63556282944aaecf6c77b69a,61400542635c88b08561234d,AWAITING REVIEW,2022-10-23T15:49:26.822000Z,2022-10-23T15:56:05.579000Z,,2022-10-23T15:56:05.969878Z,399,5A34BA6B,271,25,Female,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6355628b2b77e2412970f12f,60fccc2c096c38cc9ad63ff3,AWAITING REVIEW,2022-10-23T15:49:33.446000Z,2022-10-23T16:22:20.130000Z,,2022-10-23T16:22:20.512437Z,1967,5A34BA6B,1070,29,Female,Other,United States,United States,United States,Spanish,No,Full-Time
635562916ff228ddbffa8b68,61584dc0dc74b08c87a31c24,AWAITING REVIEW,2022-10-23T15:49:41.194000Z,2022-10-23T15:55:41.124000Z,,2022-10-23T15:55:41.526024Z,360,5A34BA6B,690,42,Female,White,United States,United States,United States,English,No,Full-Time
635562981076fe7db1f5d1fd,6100b11ee39f269fe846e8c0,AWAITING REVIEW,2022-10-23T15:49:51.346000Z,2022-10-23T15:54:14.536000Z,,2022-10-23T15:54:15.085253Z,264,5A34BA6B,448,20,Female,Mixed,United States,United States,United States,English,No,Full-Time
63556298ca903b03f6f0b445,6163a4324980fcd5e2b0d4d1,AWAITING REVIEW,2022-10-23T15:49:48.199000Z,2022-10-23T15:52:00.081000Z,,2022-10-23T15:52:00.533999Z,132,5A34BA6B,497,28,Female,Black,United States,United States,United States,English,No,Full-Time
6355629db154b2f4e4c9abb3,58d3edd4ad1e550001c5d45c,AWAITING REVIEW,2022-10-23T15:49:53.760000Z,2022-10-23T15:59:04.368000Z,,2022-10-23T15:59:04.776983Z,551,5A34BA6B,1361,33,Male,White,United States,United States,United States,English,No,Full-Time
635562a5f3c475f4945f751e,628e196e63bc7ab9e6c6caea,AWAITING REVIEW,2022-10-23T15:50:01.602000Z,2022-10-23T15:54:46.470000Z,,2022-10-23T15:54:46.796030Z,285,5A34BA6B,782,35,Female,White,United States,United States,United States,English,No,Full-Time
635562b327c13d722ac9abc5,60130d613d3ca613b04d39bb,AWAITING REVIEW,2022-10-23T15:50:42.132000Z,2022-10-23T15:57:03.583000Z,,2022-10-23T15:57:04.000273Z,382,5A34BA6B,614,23,Female,Black,United States,United States,United States,English,No,Other
635562d56e4c947bbf73c8c1,5b482793940208000162c29b,AWAITING REVIEW,2022-10-23T15:50:50.653000Z,2022-10-23T16:04:06.451000Z,,2022-10-23T16:04:07.132566Z,796,5A34BA6B,63,27,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
635562ef8e20e1cd21f45ec8,5c9bc47135cde70001837b95,AWAITING REVIEW,2022-10-23T15:51:15.007000Z,2022-10-23T15:54:36.380000Z,,2022-10-23T15:54:36.794426Z,202,5A34BA6B,2297,32,Female,White,United States,United States,United States,English,No,Full-Time
635562fb1c7c6199fba86abd,62730c9848db9da9ff3bf670,AWAITING REVIEW,2022-10-23T15:51:25.914000Z,2022-10-23T15:55:31.577000Z,,2022-10-23T15:55:31.907197Z,246,5A34BA6B,759,41,Male,White,Russian Federation,United States,United States,English,Yes,DATA_EXPIRED
635562fed1efbea5b24ce46e,5eb313d87a289b0f847a7752,AWAITING REVIEW,2022-10-23T15:51:42.683000Z,2022-10-23T16:01:47.907000Z,,2022-10-23T16:01:48.330704Z,606,5A34BA6B,2916,59,Female,Asian,China,United States,United States,Chinese,DATA_EXPIRED,DATA_EXPIRED
635563279a8791d6d74646a9,5dc1a1d0a4b6ac1091f0f4c2,AWAITING REVIEW,2022-10-23T15:52:15.900000Z,2022-10-23T16:03:41.880000Z,,2022-10-23T16:03:42.361116Z,686,5A34BA6B,1359,24,Male,Other,United States,United States,United States,Spanish,DATA_EXPIRED,Full-Time
6355633bca903b03f6f0b451,607eafaf008af56a5a3ba462,AWAITING REVIEW,2022-10-23T15:52:31.480000Z,2022-10-23T16:16:39.982000Z,,2022-10-23T16:16:40.343436Z,1449,5A34BA6B,980,32,Male,Black,Ghana,United States,United States,English,DATA_EXPIRED,Full-Time
6355634da4bcd8ae87f21252,5f4b283c6e1f3e6ec65c32f6,AWAITING REVIEW,2022-10-23T15:52:49.570000Z,2022-10-23T15:56:54.199000Z,,2022-10-23T15:56:54.582812Z,245,5A34BA6B,965,30,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
6355634ef15a993b25ea24a4,5e7a2ccd69a7770604dfb352,AWAITING REVIEW,2022-10-23T15:52:49.606000Z,2022-10-23T15:58:35.825000Z,,2022-10-23T15:58:36.279409Z,347,5A34BA6B,2774,49,Female,White,United States,United States,United States,English,No,Part-Time
63556376621286a99c63e007,600f254f7561ae0bb5abba7c,AWAITING REVIEW,2022-10-23T15:53:28.588000Z,2022-10-23T16:01:47.424000Z,,2022-10-23T16:01:47.851470Z,499,5A34BA6B,205,24,Female,White,United States,United States,United States,English,No,Part-Time
635563a49891b0793ce4f79a,56888951d7848e000c39a122,AWAITING REVIEW,2022-10-23T15:54:14.427000Z,2022-10-23T15:57:45.114000Z,,2022-10-23T15:57:46.499501Z,211,5A34BA6B,2563,39,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
635563a58380e43fe1f45eed,5de9ce848b29320fd922c587,AWAITING REVIEW,2022-10-23T15:54:17.030000Z,2022-10-23T16:01:47.463000Z,,2022-10-23T16:01:47.858840Z,451,5A34BA6B,1551,49,Female,White,United States,United States,United States,English,No,Full-Time
635563ad2b1e44e417e1d615,6278557c17aa07303d1bc7da,AWAITING REVIEW,2022-10-23T15:54:26.148000Z,2022-10-23T16:10:12.580000Z,,2022-10-23T16:10:12.964988Z,947,5A34BA6B,505,53,Female,White,United States,United States,United States,English,No,Full-Time
635563ae6b5016e1ff4aa2b3,5b18248744127b00013f90ce,AWAITING REVIEW,2022-10-23T15:54:28.335000Z,2022-10-23T15:58:27.875000Z,,2022-10-23T15:58:28.267602Z,240,5A34BA6B,3039,28,Male,White,United States,United States,United States,English,No,Other
635563b4e5c6e47ab9760e0d,62ea80130b9d247aee146475,AWAITING REVIEW,2022-10-23T15:54:36.455000Z,2022-10-23T16:11:06.780000Z,,2022-10-23T16:11:07.123859Z,991,5A34BA6B,31,67,Female,White,United States,United States,United States,English,No,Part-Time
635563ca88fc9a567105f2ca,631cd2d174d35f3489e933c4,AWAITING REVIEW,2022-10-23T15:54:52.774000Z,2022-10-23T16:01:35.794000Z,,2022-10-23T16:01:36.176595Z,404,5A34BA6B,297,28,Male,Asian,United States,United States,United States,English,No,Full-Time
635563cbf3c475f4945f7536,60887a654f55f863e95ca944,AWAITING REVIEW,2022-10-23T15:54:53.815000Z,2022-10-23T15:56:55.852000Z,,2022-10-23T15:56:56.180066Z,123,5A34BA6B,1761,59,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
635563cedbeccea37555b9b6,5d058a2931b11e001aa9e473,AWAITING REVIEW,2022-10-23T15:55:32.489000Z,2022-10-23T16:07:54.245000Z,,2022-10-23T16:07:54.682619Z,742,5A34BA6B,528,32,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
635563dbc8bc4c05bb388ae0,60244bf410ab921136ab2e45,AWAITING REVIEW,2022-10-23T15:55:12.558000Z,2022-10-23T16:06:23.241000Z,,2022-10-23T16:06:23.895924Z,671,5A34BA6B,87,24,Male,White,United States,United States,United States,English,No,Part-Time
635563dc1076fe7db1f5d213,6166c0eb123b6e8b34628249,AWAITING REVIEW,2022-10-23T15:55:11.948000Z,2022-10-23T16:04:23.307000Z,,2022-10-23T16:04:23.701705Z,552,5A34BA6B,2041,25,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
635563e193bf7bb14edfdb9d,5e867394499bf02a03897f0a,AWAITING REVIEW,2022-10-23T15:55:17.502000Z,2022-10-23T16:04:51.237000Z,,2022-10-23T16:04:51.758134Z,574,5A34BA6B,367,22,Female,Black,United States,United States,United States,English,Yes,DATA_EXPIRED
635563eae4f6bc1848e4f795,5d6c1075a9d20a0001de4f80,AWAITING REVIEW,2022-10-23T15:56:47.083000Z,2022-10-23T16:06:17.011000Z,,2022-10-23T16:06:17.432057Z,570,5A34BA6B,138,62,Female,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED
635564174e780d8a725a1046,633c2576bb250e8f0da2be0a,AWAITING REVIEW,2022-10-23T15:56:11.082000Z,2022-10-23T15:57:12.376000Z,,2022-10-23T15:57:12.734459Z,62,5A34BA6B,45,37,Male,White,United States,United States,United States,English,No,Full-Time
635564439274dc0e83fcf4a4,606721b3686a9cc96b3a93f2,AWAITING REVIEW,2022-10-23T15:56:55.994000Z,2022-10-23T16:04:56.594000Z,,2022-10-23T16:04:57.048726Z,481,5A34BA6B,393,36,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
63556445f46df57cb805f2ef,5dd1ab5dd3ac2a21600f87b8,AWAITING REVIEW,2022-10-23T15:56:55.679000Z,2022-10-23T15:59:05.729000Z,,2022-10-23T15:59:06.131252Z,131,5A34BA6B,1897,35,Male,White,United States,United States,United States,English,No,Full-Time
6355644614d1ba0f8906bfe0,6168a6cdc303371392b9d9c8,AWAITING REVIEW,2022-10-23T15:56:57.101000Z,2022-10-23T15:59:54.350000Z,,2022-10-23T15:59:54.796119Z,178,5A34BA6B,2118,24,Male,White,United States,United States,United States,English,No,Full-Time
6355645344f8733695760dff,5fff542aeed8c2065133114e,AWAITING REVIEW,2022-10-23T15:57:11.241000Z,2022-10-23T16:01:00.861000Z,,2022-10-23T16:01:01.205529Z,230,5A34BA6B,2817,26,Male,White,United States,United States,United States,English,Yes,Full-Time
6355645d0582bcf579760dee,5f4ee7ff2c5da213f015a27e,AWAITING REVIEW,2022-10-23T15:57:21.584000Z,2022-10-23T16:09:40.913000Z,,2022-10-23T16:09:41.292699Z,740,5A34BA6B,2146,36,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6355645fb63880e7cbc9bd35,5cf5134c8f8ff80019e76721,AWAITING REVIEW,2022-10-23T15:57:19.397000Z,2022-10-23T16:00:23.552000Z,,2022-10-23T16:00:23.926773Z,185,5A34BA6B,3304,49,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6355646263cd7960c6f2126c,6306d39340264f76753706fd,AWAITING REVIEW,2022-10-23T15:57:29.077000Z,2022-10-23T16:01:55.674000Z,,2022-10-23T16:01:56.050723Z,267,5A34BA6B,176,26,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
635564640d17aec52a63e4b0,561c113f811d220005f316ac,AWAITING REVIEW,2022-10-23T15:57:29.315000Z,2022-10-23T16:07:57.358000Z,,2022-10-23T16:07:57.746376Z,629,5A34BA6B,153,37,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
63556466288f773c7f46464e,5c6b646349b7f0000120b659,AWAITING REVIEW,2022-10-23T15:57:30.828000Z,2022-10-23T16:05:15.343000Z,,2022-10-23T16:05:15.737643Z,465,5A34BA6B,1521,66,Female,White,United States Minor Outlying Islands,United States,United States,English,No,Part-Time
6355646640a8a02810ea24a3,62c4dbae8fb1ff9cd93a3150,AWAITING REVIEW,2022-10-23T15:57:30.359000Z,2022-10-23T16:07:04.588000Z,,2022-10-23T16:07:05.028481Z,575,5A34BA6B,495,40,Male,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6355647e8c3f7abb7be4f7a6,6114915a60433769462cfba9,AWAITING REVIEW,2022-10-23T15:57:53.858000Z,2022-10-23T16:01:50.206000Z,,2022-10-23T16:01:50.591252Z,237,5A34BA6B,738,22,Female,White,United States,United States,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED
6355648cc113e72125813ce6,622a426e8900cf2b495353e8,AWAITING REVIEW,2022-10-23T15:58:07.202000Z,2022-10-23T16:05:20.142000Z,,2022-10-23T16:05:20.545114Z,433,5A34BA6B,1096,53,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6355648eec2a8bc6ebe33a00,635407b0f2c5045f78bd9326,AWAITING REVIEW,2022-10-23T15:58:10.679000Z,2022-10-23T16:01:49.524000Z,,2022-10-23T16:01:49.924363Z,219,5A34BA6B,1,28,Male,White,United States,United States,United States,English,Yes,Other
635564960bb3e941f05f753a,593006e0e7866d00016185e5,AWAITING REVIEW,2022-10-23T16:03:19.826000Z,2022-10-23T16:07:54.443000Z,,2022-10-23T16:07:54.853131Z,275,5A34BA6B,510,43,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
635564a5f3c475f4945f7546,559385f5fdf99b78e49c58e9,AWAITING REVIEW,2022-10-23T15:58:32.313000Z,2022-10-23T16:02:20.868000Z,,2022-10-23T16:02:21.310083Z,229,5A34BA6B,1018,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
635564a727c13d722ac9abf6,632c6e0c12609e030e857835,AWAITING REVIEW,2022-10-23T15:58:33.412000Z,2022-10-23T16:00:02.623000Z,,2022-10-23T16:00:03.070968Z,90,5A34BA6B,142,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
635564b3f15a993b25ea24c4,5f099b19d936ab01cbcde559,AWAITING REVIEW,2022-10-23T15:58:47.021000Z,2022-10-23T16:04:46.130000Z,,2022-10-23T16:04:46.645708Z,360,5A34BA6B,165,33,Female,White,United States,United States,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED
635564bb43d57f698a603c9f,631f1b608af38f654d2a3b1f,AWAITING REVIEW,2022-10-23T15:58:57.857000Z,2022-10-23T16:13:48.660000Z,,2022-10-23T16:13:49.145059Z,891,5A34BA6B,80,38,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
635564bc4bf42aa8cfbd92f1,634811ed1f5bcbea7adcaf69,AWAITING REVIEW,2022-10-23T15:58:55.061000Z,2022-10-23T16:07:58.201000Z,,2022-10-23T16:07:58.572410Z,544,5A34BA6B,54,32,Male,White,United States,United States,United States,English,No,Full-Time
635564d0b9acbc6ca6f5d238,6286575f2d911d52cff2db4e,AWAITING REVIEW,2022-10-23T15:59:14.638000Z,2022-10-23T16:03:46.744000Z,,2022-10-23T16:03:47.205798Z,273,5A34BA6B,360,23,Male,White,United States,United States,United States,English,Yes,Other
